"","Lake","Temperature","Depth","Taxa_lake","Taxa","size","count","data_type"
"631","lake Hijkermeer",14.6841,1051.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",74.5665475,19,"downcore"
"632","lake Hijkermeer",14.6841,1051.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",144.950222,45,"downcore"
"633","lake Hijkermeer",14.6841,1051.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",111.665535,33,"downcore"
"634","lake Hijkermeer",14.6841,1051.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",129.8952967,59,"downcore"
"635","lake Hijkermeer",14.807,1111.5,"Micropsectra radialis.lake Hijkermeer","Micropsectra radialis",436.132141,7,"downcore"
"636","lake Hijkermeer",14.807,1111.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",229.011894,52,"downcore"
"637","lake Hijkermeer",14.807,1111.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",129.5433465,28,"downcore"
"638","lake Hijkermeer",14.807,1111.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",48.786739,19,"downcore"
"639","lake Hijkermeer",14.807,1111.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",70.537712,52,"downcore"
"640","lake Hijkermeer",14.807,1111.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",241.9464269,45,"downcore"
"641","lake Hijkermeer",14.807,1111.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",114.0587681,59,"downcore"
"642","lake Hijkermeer",14.807,1111.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",66.473404,37,"downcore"
"643","lake Hijkermeer",14.807,1111.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",125.787305,19,"downcore"
"644","lake Hijkermeer",14.807,1111.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",122.230705,40,"downcore"
"645","lake Hijkermeer",14.807,1111.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",41.341682,26,"downcore"
"646","lake Hijkermeer",14.8515,1091.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",181.031921,28,"downcore"
"647","lake Hijkermeer",14.8515,1091.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",150.1879233,59,"downcore"
"648","lake Hijkermeer",14.8515,1091.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",79.698961,52,"downcore"
"649","lake Hijkermeer",14.8515,1091.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",220.6660584,45,"downcore"
"650","lake Hijkermeer",14.9337,1078.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",174.1232225,40,"downcore"
"651","lake Hijkermeer",14.9337,1078.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",276.0914962,59,"downcore"
"652","lake Hijkermeer",14.9337,1078.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",149.1223145,52,"downcore"
"653","lake Hijkermeer",14.9337,1078.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",73.123962,52,"downcore"
"654","lake Hijkermeer",14.9337,1078.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",204.0311416,45,"downcore"
"655","lake Hijkermeer",14.9337,1078.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",91.5056765,37,"downcore"
"656","lake Hijkermeer",15.0607,1086.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",86.407676,52,"downcore"
"657","lake Hijkermeer",15.0607,1086.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",496.779022,19,"downcore"
"658","lake Hijkermeer",15.0607,1086.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",184.4774092,45,"downcore"
"659","lake Hijkermeer",15.0607,1086.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",124.658463,28,"downcore"
"660","lake Hijkermeer",15.0607,1086.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",460.2443658,28,"downcore"
"661","lake Hijkermeer",15.0607,1086.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",121.807266,40,"downcore"
"662","lake Hijkermeer",15.0607,1086.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",77.84157475,33,"downcore"
"663","lake Hijkermeer",15.0607,1086.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",445.925293,37,"downcore"
"664","lake Hijkermeer",15.0607,1086.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",140.202578,59,"downcore"
"665","lake Hijkermeer",15.0607,1086.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",149.6599273,19,"downcore"
"666","lake Hijkermeer",15.0607,1086.5,"Orthocladiinae Diamesinae.lake Hijkermeer","Orthocladiinae Diamesinae",285.877441,5,"downcore"
"667","lake Hijkermeer",15.0607,1086.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",103.680603,19,"downcore"
"668","lake Hijkermeer",15.0607,1086.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",431.586884,26,"downcore"
"669","lake Hijkermeer",15.0607,1086.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",93.92242467,52,"downcore"
"670","lake Hijkermeer",15.0852,1092.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",86.0317995,28,"downcore"
"671","lake Hijkermeer",15.0852,1092.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",119.491734,19,"downcore"
"672","lake Hijkermeer",15.0852,1092.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",133.5468723,19,"downcore"
"673","lake Hijkermeer",15.0852,1092.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",102.6879877,40,"downcore"
"674","lake Hijkermeer",15.0852,1092.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",203.6421311,45,"downcore"
"675","lake Hijkermeer",15.0852,1092.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",97.84257767,33,"downcore"
"676","lake Hijkermeer",15.0852,1092.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",94.860698,52,"downcore"
"677","lake Hijkermeer",15.0852,1092.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",128.6742553,59,"downcore"
"678","lake Hijkermeer",15.0852,1092.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",115.7519685,52,"downcore"
"679","lake Hijkermeer",15.0852,1092.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",148.910049,14,"downcore"
"680","lake Hijkermeer",15.0852,1092.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",39.0643165,26,"downcore"
"681","lake Hijkermeer",15.1121,1093.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",135.3092136,59,"downcore"
"682","lake Hijkermeer",15.1121,1093.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",77.723091,33,"downcore"
"683","lake Hijkermeer",15.1121,1093.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",204.184509,19,"downcore"
"684","lake Hijkermeer",15.1121,1093.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",37.095093,26,"downcore"
"685","lake Hijkermeer",15.1121,1093.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",88.5362855,52,"downcore"
"686","lake Hijkermeer",15.2993,1077.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",163.476974,45,"downcore"
"687","lake Hijkermeer",15.2993,1077.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",96.038829,52,"downcore"
"688","lake Hijkermeer",15.2993,1077.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",152.1129253,19,"downcore"
"689","lake Hijkermeer",15.2993,1077.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",102.0508345,37,"downcore"
"690","lake Hijkermeer",15.2993,1077.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",87.33549467,52,"downcore"
"691","lake Hijkermeer",15.2993,1077.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",128.9581412,59,"downcore"
"692","lake Hijkermeer",15.2993,1077.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",118.565506,28,"downcore"
"693","lake Hijkermeer",15.2993,1077.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",116.182805,19,"downcore"
"694","lake Hijkermeer",15.2993,1077.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",157.1803285,40,"downcore"
"695","lake Hijkermeer",15.2993,1077.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",102.855919,33,"downcore"
"696","lake Hijkermeer",15.2993,1077.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",154.223572,28,"downcore"
"697","lake Hijkermeer",15.377,1045.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",84.76429233,33,"downcore"
"698","lake Hijkermeer",15.377,1045.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",27.542425,26,"downcore"
"699","lake Hijkermeer",15.377,1045.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",73.45350725,52,"downcore"
"700","lake Hijkermeer",15.377,1045.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",75.974712,14,"downcore"
"701","lake Hijkermeer",15.377,1045.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",145.991379,19,"downcore"
"702","lake Hijkermeer",15.377,1045.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",57.986069,40,"downcore"
"703","lake Hijkermeer",15.377,1045.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",106.7881743,59,"downcore"
"704","lake Hijkermeer",15.377,1045.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",184.352417,45,"downcore"
"705","lake Hijkermeer",15.377,1045.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",51.76876025,52,"downcore"
"706","lake Hijkermeer",15.3973,1119.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",112.826866,52,"downcore"
"707","lake Hijkermeer",15.3973,1119.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",41.760536,19,"downcore"
"708","lake Hijkermeer",15.3973,1119.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",252.0250119,45,"downcore"
"709","lake Hijkermeer",15.3973,1119.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",94.159636,59,"downcore"
"710","lake Hijkermeer",15.3973,1119.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",146.539078,28,"downcore"
"711","lake Hijkermeer",15.3973,1119.5,"Orthocladiinae Diamesinae.lake Hijkermeer","Orthocladiinae Diamesinae",514.94458,5,"downcore"
"712","lake Hijkermeer",15.4427,1052.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",92.3646165,59,"downcore"
"713","lake Hijkermeer",15.4427,1052.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",71.410156,28,"downcore"
"714","lake Hijkermeer",15.4427,1052.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",42.572857,37,"downcore"
"715","lake Hijkermeer",15.4427,1052.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",163.7584746,33,"downcore"
"716","lake Hijkermeer",15.4427,1052.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",167.0204317,52,"downcore"
"717","lake Hijkermeer",15.4427,1052.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",137.441559,19,"downcore"
"718","lake Hijkermeer",15.4427,1052.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",53.259472,26,"downcore"
"719","lake Hijkermeer",15.4427,1052.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",164.0546455,40,"downcore"
"720","lake Hijkermeer",15.4427,1052.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",223.7346803,45,"downcore"
"721","lake Hijkermeer",15.4427,1052.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",49.351261,52,"downcore"
"722","lake Hijkermeer",15.5349,1046.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",88.17743167,28,"downcore"
"723","lake Hijkermeer",15.5349,1046.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",204.28392,45,"downcore"
"724","lake Hijkermeer",15.5349,1046.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",56.701962,37,"downcore"
"725","lake Hijkermeer",15.5349,1046.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",73.152069,33,"downcore"
"726","lake Hijkermeer",15.5349,1046.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",67.180725,19,"downcore"
"727","lake Hijkermeer",15.5349,1046.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",92.371582,40,"downcore"
"728","lake Hijkermeer",15.5349,1046.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",73.442796,52,"downcore"
"729","lake Hijkermeer",15.5349,1046.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",250.609512,19,"downcore"
"730","lake Hijkermeer",15.5349,1046.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",71.0214034,59,"downcore"
"731","lake Hijkermeer",15.5737,1110.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",292.189209,33,"downcore"
"732","lake Hijkermeer",15.5737,1110.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",149.4729425,40,"downcore"
"733","lake Hijkermeer",15.5737,1110.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",114.311325,26,"downcore"
"734","lake Hijkermeer",15.5737,1110.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",108.2957077,52,"downcore"
"735","lake Hijkermeer",15.5737,1110.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",224.0344761,45,"downcore"
"736","lake Hijkermeer",15.5737,1110.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",60.0320875,52,"downcore"
"737","lake Hijkermeer",15.5737,1110.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",135.5343582,59,"downcore"
"738","lake Hijkermeer",15.5737,1110.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",50.496175,19,"downcore"
"739","lake Hijkermeer",15.611,1047.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",84.005863,52,"downcore"
"740","lake Hijkermeer",15.611,1047.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",84.9345435,40,"downcore"
"741","lake Hijkermeer",15.611,1047.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",107.9058607,52,"downcore"
"742","lake Hijkermeer",15.611,1047.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",154.3628477,45,"downcore"
"743","lake Hijkermeer",15.611,1047.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",90.42830489,33,"downcore"
"744","lake Hijkermeer",15.611,1047.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",56.755093,37,"downcore"
"745","lake Hijkermeer",15.611,1047.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",109.577049,19,"downcore"
"746","lake Hijkermeer",15.611,1047.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",104.0905355,59,"downcore"
"747","lake Hijkermeer",15.8373,1073.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",71.757988,19,"downcore"
"748","lake Hijkermeer",15.8373,1073.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",116.102913,19,"downcore"
"749","lake Hijkermeer",15.8373,1073.5,"Micropsectra radialis.lake Hijkermeer","Micropsectra radialis",349.458405,7,"downcore"
"750","lake Hijkermeer",15.8373,1073.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",132.9624512,59,"downcore"
"751","lake Hijkermeer",15.8373,1073.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",109.8883285,52,"downcore"
"752","lake Hijkermeer",15.8373,1073.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",110.5804883,28,"downcore"
"753","lake Hijkermeer",15.8373,1073.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",177.469879,45,"downcore"
"754","lake Hijkermeer",15.8373,1073.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",92.3118785,37,"downcore"
"755","lake Hijkermeer",15.8373,1073.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",163.812006,52,"downcore"
"756","lake Hijkermeer",15.885,1108.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",118.7831915,28,"downcore"
"757","lake Hijkermeer",15.885,1108.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",135.72821,37,"downcore"
"758","lake Hijkermeer",15.885,1108.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",132.37439,14,"downcore"
"759","lake Hijkermeer",15.885,1108.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",116.442703,33,"downcore"
"760","lake Hijkermeer",15.885,1108.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",140.7294433,59,"downcore"
"761","lake Hijkermeer",15.885,1108.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",186.559925,45,"downcore"
"762","lake Hijkermeer",15.885,1108.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",131.3541793,19,"downcore"
"763","lake Hijkermeer",15.885,1108.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",71.16478725,26,"downcore"
"764","lake Hijkermeer",15.885,1108.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",88.5359745,52,"downcore"
"765","lake Hijkermeer",15.885,1108.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",116.515671,52,"downcore"
"766","lake Hijkermeer",15.9406,1080.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",99.38629707,59,"downcore"
"767","lake Hijkermeer",15.9406,1080.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",99.396408,33,"downcore"
"768","lake Hijkermeer",15.9406,1080.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",54.525856,19,"downcore"
"769","lake Hijkermeer",15.9406,1080.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",67.722692,52,"downcore"
"770","lake Hijkermeer",15.9727,1041.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",128.6234135,59,"downcore"
"771","lake Hijkermeer",15.9727,1041.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",79.587372,52,"downcore"
"772","lake Hijkermeer",15.9727,1041.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",54.182549,52,"downcore"
"773","lake Hijkermeer",15.9727,1041.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",128.513214,40,"downcore"
"774","lake Hijkermeer",15.9727,1041.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",137.098389,33,"downcore"
"775","lake Hijkermeer",16.0159,1043.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",98.078117,52,"downcore"
"776","lake Hijkermeer",16.0159,1043.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",53.6937865,59,"downcore"
"777","lake Hijkermeer",16.0159,1043.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",71.486286,37,"downcore"
"778","lake Hijkermeer",16.0208,1116.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",142.2471372,59,"downcore"
"779","lake Hijkermeer",16.0208,1116.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",127.176338,28,"downcore"
"780","lake Hijkermeer",16.0208,1116.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",110.330994,19,"downcore"
"781","lake Hijkermeer",16.0208,1116.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",303.468658,19,"downcore"
"782","lake Hijkermeer",16.0208,1116.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",59.4076975,52,"downcore"
"783","lake Hijkermeer",16.0208,1116.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",81.319336,37,"downcore"
"784","lake Hijkermeer",16.0208,1116.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",83.285545,40,"downcore"
"785","lake Hijkermeer",16.0208,1116.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",240.3233298,45,"downcore"
"786","lake Hijkermeer",16.1865,1105.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",68.0232505,19,"downcore"
"787","lake Hijkermeer",16.1865,1105.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",109.5074811,28,"downcore"
"788","lake Hijkermeer",16.1865,1105.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",83.839767,40,"downcore"
"789","lake Hijkermeer",16.1865,1105.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",97.07578113,52,"downcore"
"790","lake Hijkermeer",16.1865,1105.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",83.131302,26,"downcore"
"791","lake Hijkermeer",16.1865,1105.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",114.578171,33,"downcore"
"792","lake Hijkermeer",16.1865,1105.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",65.93262314,52,"downcore"
"793","lake Hijkermeer",16.1865,1105.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",54.186489,14,"downcore"
"794","lake Hijkermeer",16.1865,1105.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",50.850876,37,"downcore"
"795","lake Hijkermeer",16.1865,1105.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",129.4602775,59,"downcore"
"796","lake Hijkermeer",16.2328,1082.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",162.2115733,52,"downcore"
"797","lake Hijkermeer",16.2328,1082.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",96.098946,33,"downcore"
"798","lake Hijkermeer",16.2328,1082.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",148.1097251,59,"downcore"
"799","lake Hijkermeer",16.2328,1082.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",80.233093,28,"downcore"
"800","lake Hijkermeer",16.2328,1082.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",130.147308,19,"downcore"
"801","lake Hijkermeer",16.2328,1082.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",199.589859,19,"downcore"
"802","lake Hijkermeer",16.2328,1082.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",195.61795,28,"downcore"
"803","lake Hijkermeer",16.2328,1082.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",96.99068043,52,"downcore"
"804","lake Hijkermeer",16.2328,1082.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",139.004074,14,"downcore"
"805","lake Hijkermeer",16.2328,1082.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",55.732788,37,"downcore"
"806","lake Hijkermeer",16.2328,1082.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",95.62581633,40,"downcore"
"807","lake Hijkermeer",16.2328,1082.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",111.2793525,26,"downcore"
"808","lake Hijkermeer",16.2328,1082.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",182.8509677,45,"downcore"
"809","lake Hijkermeer",16.3462,1097.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",149.8085463,52,"downcore"
"810","lake Hijkermeer",16.3462,1097.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",28.277981,26,"downcore"
"811","lake Hijkermeer",16.3462,1097.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",124.8310709,33,"downcore"
"812","lake Hijkermeer",16.3462,1097.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",97.929592,19,"downcore"
"813","lake Hijkermeer",16.3462,1097.5,"Heterotrissocladius marcidus.lake Hijkermeer","Heterotrissocladius marcidus",122.255318,4,"downcore"
"814","lake Hijkermeer",16.3462,1097.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",52.140663,28,"downcore"
"815","lake Hijkermeer",16.3462,1097.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",107.157246,52,"downcore"
"816","lake Hijkermeer",16.3462,1097.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",138.1309467,59,"downcore"
"817","lake Hijkermeer",16.3773,1100.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",87.06272367,59,"downcore"
"818","lake Hijkermeer",16.3773,1100.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",104.4159147,52,"downcore"
"819","lake Hijkermeer",16.3773,1100.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",85.5673124,52,"downcore"
"820","lake Hijkermeer",16.3773,1100.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",82.7918745,28,"downcore"
"821","lake Hijkermeer",16.3773,1100.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",90.970091,19,"downcore"
"822","lake Hijkermeer",16.3773,1100.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",88.115776,37,"downcore"
"823","lake Hijkermeer",16.3773,1100.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",136.807907,19,"downcore"
"824","lake Hijkermeer",16.3773,1100.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",62.62534733,26,"downcore"
"825","lake Hijkermeer",16.3773,1100.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",143.9186288,33,"downcore"
"826","lake Hijkermeer",16.3773,1100.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",152.9559937,14,"downcore"
"827","lake Hijkermeer",16.3773,1100.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",116.5264433,45,"downcore"
"828","lake Hijkermeer",16.403,1107.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",89.97857575,59,"downcore"
"829","lake Hijkermeer",16.403,1107.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",74.0579574,52,"downcore"
"830","lake Hijkermeer",16.403,1107.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",81.227806,19,"downcore"
"831","lake Hijkermeer",16.403,1107.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",121.810152,28,"downcore"
"832","lake Hijkermeer",16.4125,1040.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",271.396484,45,"downcore"
"833","lake Hijkermeer",16.4125,1040.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",65.707092,52,"downcore"
"834","lake Hijkermeer",16.4125,1040.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",92.793774,59,"downcore"
