Absolute.depth,taxa
693.5,Pentaneurini spp
693.5,Pentaneurini spp
693.5,Pentaneurini spp
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Particles
693.5,Particles
693.5,Particles
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Background
693.5,Background
693.5,Background
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Acari spp
693.5,Acari spp
693.5,Acari spp
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Mentum
693.5,Mentum
693.5,Mentum
693.5,Tanytarsus lugens
693.5,Tanytarsus lugens
693.5,Tanytarsus lugens
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Particles
693.5,Particles
693.5,Particles
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Tanypodinae
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Mentum
693.5,Mentum
693.5,Mentum
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Acari spp
693.5,Acari spp
693.5,Acari spp
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,unsure
693.5,unsure
693.5,unsure
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Acari spp
693.5,Acari spp
693.5,Acari spp
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,unsure
693.5,unsure
693.5,unsure
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Fragmented hc
700.5,Fragmented hc
700.5,Fragmented hc
700.5,Background
700.5,Background
700.5,Background
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Psectrocladius spp
700.5,Psectrocladius spp
700.5,Psectrocladius spp
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Multiple
700.5,Multiple
700.5,Multiple
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Psectrocladius spp
700.5,Psectrocladius spp
700.5,Psectrocladius spp
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Corynoneura spp
700.5,Corynoneura spp
700.5,Corynoneura spp
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Paratanytarsus austriacus
700.5,Paratanytarsus austriacus
700.5,Paratanytarsus austriacus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Paratanytarsus austriacus
700.5,Paratanytarsus austriacus
700.5,Paratanytarsus austriacus
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Fragmented hc
700.5,Fragmented hc
700.5,Fragmented hc
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Chaoborus mandible
700.5,Chaoborus mandible
700.5,Chaoborus mandible
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Microtendipes pedellus
700.5,Microtendipes pedellus
700.5,Microtendipes pedellus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Blurry specimens
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Micropsectra insignilobus
700.5,Tanypodinae
700.5,Tanypodinae
700.5,Tanypodinae
